model_label,model_code,ref_label,ref_percent,bps_name
14770_63_64_65_66_Water,14770_63_64_65_66,Water,0,Boreal Acidic Peatland Systems
14770_63_64_65_66_UN,14770_63_64_65_66,UN,0,Boreal Acidic Peatland Systems
14770_63_64_65_66_UE,14770_63_64_65_66,UE,0,Boreal Acidic Peatland Systems
14780_56_A,14780_56,A,15,Caribbean Swamp Systems
14780_56_B,14780_56,B,35,Caribbean Swamp Systems
14780_56_C,14780_56,C,35,Caribbean Swamp Systems
14780_56_D,14780_56,D,15,Caribbean Swamp Systems
14780_56_E,14780_56,E,NA,Caribbean Swamp Systems
14780_56_Agriculture,14780_56,Agriculture,0,Caribbean Swamp Systems
14780_56_Developed,14780_56,Developed,0,Caribbean Swamp Systems
14780_56_Water,14780_56,Water,0,Caribbean Swamp Systems
14780_56_UN,14780_56,UN,0,Caribbean Swamp Systems
14780_56_UE,14780_56,UE,0,Caribbean Swamp Systems
14790_41_42_47_48_50_51_53_A,14790_41_42_47_48_50_51_53,A,24,Central Interior and Appalachian Swamp Systems
14790_41_42_47_48_50_51_53_B,14790_41_42_47_48_50_51_53,B,36,Central Interior and Appalachian Swamp Systems
14790_41_42_47_48_50_51_53_C,14790_41_42_47_48_50_51_53,C,40,Central Interior and Appalachian Swamp Systems
14790_41_42_47_48_50_51_53_D,14790_41_42_47_48_50_51_53,D,NA,Central Interior and Appalachian Swamp Systems
14790_41_42_47_48_50_51_53_E,14790_41_42_47_48_50_51_53,E,NA,Central Interior and Appalachian Swamp Systems
14790_41_42_47_48_50_51_53_Agriculture,14790_41_42_47_48_50_51_53,Agriculture,0,Central Interior and Appalachian Swamp Systems
14790_41_42_47_48_50_51_53_Developed,14790_41_42_47_48_50_51_53,Developed,0,Central Interior and Appalachian Swamp Systems
14790_41_42_47_48_50_51_53_Water,14790_41_42_47_48_50_51_53,Water,0,Central Interior and Appalachian Swamp Systems
14790_41_42_47_48_50_51_53_UN,14790_41_42_47_48_50_51_53,UN,0,Central Interior and Appalachian Swamp Systems
14790_41_42_47_48_50_51_53_UE,14790_41_42_47_48_50_51_53,UE,0,Central Interior and Appalachian Swamp Systems
14790_52_62_A,14790_52_62,A,15,Central Interior and Appalachian Swamp Systems
14790_52_62_B,14790_52_62,B,21,Central Interior and Appalachian Swamp Systems
14790_52_62_C,14790_52_62,C,64,Central Interior and Appalachian Swamp Systems
14790_52_62_D,14790_52_62,D,NA,Central Interior and Appalachian Swamp Systems
14790_52_62_E,14790_52_62,E,NA,Central Interior and Appalachian Swamp Systems
14790_52_62_Agriculture,14790_52_62,Agriculture,0,Central Interior and Appalachian Swamp Systems
14790_52_62_Developed,14790_52_62,Developed,0,Central Interior and Appalachian Swamp Systems
14790_52_62_Water,14790_52_62,Water,0,Central Interior and Appalachian Swamp Systems
14790_52_62_UN,14790_52_62,UN,0,Central Interior and Appalachian Swamp Systems
14790_52_62_UE,14790_52_62,UE,0,Central Interior and Appalachian Swamp Systems
14790_60_61_63_64_65_66_A,14790_60_61_63_64_65_66,A,24,Central Interior and Appalachian Swamp Systems
14790_60_61_63_64_65_66_B,14790_60_61_63_64_65_66,B,36,Central Interior and Appalachian Swamp Systems
14790_60_61_63_64_65_66_C,14790_60_61_63_64_65_66,C,40,Central Interior and Appalachian Swamp Systems
14790_60_61_63_64_65_66_D,14790_60_61_63_64_65_66,D,NA,Central Interior and Appalachian Swamp Systems
14790_60_61_63_64_65_66_E,14790_60_61_63_64_65_66,E,NA,Central Interior and Appalachian Swamp Systems
14790_60_61_63_64_65_66_Agriculture,14790_60_61_63_64_65_66,Agriculture,0,Central Interior and Appalachian Swamp Systems
14790_60_61_63_64_65_66_Developed,14790_60_61_63_64_65_66,Developed,0,Central Interior and Appalachian Swamp Systems
14790_60_61_63_64_65_66_Water,14790_60_61_63_64_65_66,Water,0,Central Interior and Appalachian Swamp Systems
14790_60_61_63_64_65_66_UN,14790_60_61_63_64_65_66,UN,0,Central Interior and Appalachian Swamp Systems
14790_60_61_63_64_65_66_UE,14790_60_61_63_64_65_66,UE,0,Central Interior and Appalachian Swamp Systems
14800_36_37_44_A,14800_36_37_44,A,8,Gulf and Atlantic Coastal Plain Swamp Systems
14800_36_37_44_B,14800_36_37_44,B,29,Gulf and Atlantic Coastal Plain Swamp Systems
14800_36_37_44_C,14800_36_37_44,C,19,Gulf and Atlantic Coastal Plain Swamp Systems
14800_36_37_44_D,14800_36_37_44,D,44,Gulf and Atlantic Coastal Plain Swamp Systems
14800_36_37_44_E,14800_36_37_44,E,NA,Gulf and Atlantic Coastal Plain Swamp Systems
14800_36_37_44_Agriculture,14800_36_37_44,Agriculture,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_36_37_44_Developed,14800_36_37_44,Developed,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_36_37_44_Water,14800_36_37_44,Water,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_36_37_44_UN,14800_36_37_44,UN,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_36_37_44_UE,14800_36_37_44,UE,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_45_98_A,14800_45_98,A,8,Gulf and Atlantic Coastal Plain Swamp Systems
14800_45_98_B,14800_45_98,B,29,Gulf and Atlantic Coastal Plain Swamp Systems
14800_45_98_C,14800_45_98,C,19,Gulf and Atlantic Coastal Plain Swamp Systems
14800_45_98_D,14800_45_98,D,44,Gulf and Atlantic Coastal Plain Swamp Systems
14800_45_98_E,14800_45_98,E,NA,Gulf and Atlantic Coastal Plain Swamp Systems
14800_45_98_Agriculture,14800_45_98,Agriculture,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_45_98_Developed,14800_45_98,Developed,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_45_98_Water,14800_45_98,Water,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_45_98_UN,14800_45_98,UN,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_45_98_UE,14800_45_98,UE,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_46_56_58_60_64_65_66_A,14800_46_56_58_60_64_65_66,A,9,Gulf and Atlantic Coastal Plain Swamp Systems
14800_46_56_58_60_64_65_66_B,14800_46_56_58_60_64_65_66,B,17,Gulf and Atlantic Coastal Plain Swamp Systems
14800_46_56_58_60_64_65_66_C,14800_46_56_58_60_64_65_66,C,74,Gulf and Atlantic Coastal Plain Swamp Systems
14800_46_56_58_60_64_65_66_D,14800_46_56_58_60_64_65_66,D,NA,Gulf and Atlantic Coastal Plain Swamp Systems
14800_46_56_58_60_64_65_66_E,14800_46_56_58_60_64_65_66,E,NA,Gulf and Atlantic Coastal Plain Swamp Systems
14800_46_56_58_60_64_65_66_Agriculture,14800_46_56_58_60_64_65_66,Agriculture,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_46_56_58_60_64_65_66_Developed,14800_46_56_58_60_64_65_66,Developed,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_46_56_58_60_64_65_66_Water,14800_46_56_58_60_64_65_66,Water,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_46_56_58_60_64_65_66_UN,14800_46_56_58_60_64_65_66,UN,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_46_56_58_60_64_65_66_UE,14800_46_56_58_60_64_65_66,UE,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_47_A,14800_47,A,9,Gulf and Atlantic Coastal Plain Swamp Systems
14800_47_B,14800_47,B,17,Gulf and Atlantic Coastal Plain Swamp Systems
14800_47_C,14800_47,C,74,Gulf and Atlantic Coastal Plain Swamp Systems
14800_47_D,14800_47,D,NA,Gulf and Atlantic Coastal Plain Swamp Systems
14800_47_E,14800_47,E,NA,Gulf and Atlantic Coastal Plain Swamp Systems
14800_47_Agriculture,14800_47,Agriculture,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_47_Developed,14800_47,Developed,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_47_Water,14800_47,Water,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_47_UN,14800_47,UN,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_47_UE,14800_47,UE,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_55_99_A,14800_55_99,A,10,Gulf and Atlantic Coastal Plain Swamp Systems
14800_55_99_B,14800_55_99,B,16,Gulf and Atlantic Coastal Plain Swamp Systems
14800_55_99_C,14800_55_99,C,74,Gulf and Atlantic Coastal Plain Swamp Systems
14800_55_99_D,14800_55_99,D,NA,Gulf and Atlantic Coastal Plain Swamp Systems
14800_55_99_E,14800_55_99,E,NA,Gulf and Atlantic Coastal Plain Swamp Systems
14800_55_99_Agriculture,14800_55_99,Agriculture,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_55_99_Developed,14800_55_99,Developed,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_55_99_Water,14800_55_99,Water,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_55_99_UN,14800_55_99,UN,0,Gulf and Atlantic Coastal Plain Swamp Systems
14800_55_99_UE,14800_55_99,UE,0,Gulf and Atlantic Coastal Plain Swamp Systems
14810_41_50_51_63_A,14810_41_50_51_63,A,14,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp
14810_41_50_51_63_B,14810_41_50_51_63,B,11,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp
14810_41_50_51_63_C,14810_41_50_51_63,C,21,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp
14810_41_50_51_63_D,14810_41_50_51_63,D,54,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp
14810_41_50_51_63_E,14810_41_50_51_63,E,NA,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp
14810_41_50_51_63_Agriculture,14810_41_50_51_63,Agriculture,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp
14810_41_50_51_63_Developed,14810_41_50_51_63,Developed,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp
14810_41_50_51_63_Water,14810_41_50_51_63,Water,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp
14810_41_50_51_63_UN,14810_41_50_51_63,UN,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp
14810_41_50_51_63_UE,14810_41_50_51_63,UE,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp
14820_30_A,14820_30,A,33,Great Plains Prairie Pothole
14820_30_B,14820_30,B,67,Great Plains Prairie Pothole
14820_30_C,14820_30,C,NA,Great Plains Prairie Pothole
14820_30_D,14820_30,D,NA,Great Plains Prairie Pothole
14820_30_E,14820_30,E,NA,Great Plains Prairie Pothole
14820_30_Agriculture,14820_30,Agriculture,0,Great Plains Prairie Pothole
14820_30_Developed,14820_30,Developed,0,Great Plains Prairie Pothole
14820_30_Water,14820_30,Water,0,Great Plains Prairie Pothole
14820_30_UN,14820_30,UN,0,Great Plains Prairie Pothole
14820_30_UE,14820_30,UE,0,Great Plains Prairie Pothole
14820_39_40_A,14820_39_40,A,40,Great Plains Prairie Pothole
14820_39_40_B,14820_39_40,B,60,Great Plains Prairie Pothole
14820_39_40_C,14820_39_40,C,NA,Great Plains Prairie Pothole
14820_39_40_D,14820_39_40,D,NA,Great Plains Prairie Pothole
14820_39_40_E,14820_39_40,E,NA,Great Plains Prairie Pothole
14820_39_40_Agriculture,14820_39_40,Agriculture,0,Great Plains Prairie Pothole
14820_39_40_Developed,14820_39_40,Developed,0,Great Plains Prairie Pothole
14820_39_40_Water,14820_39_40,Water,0,Great Plains Prairie Pothole
14820_39_40_UN,14820_39_40,UN,0,Great Plains Prairie Pothole
14820_39_40_UE,14820_39_40,UE,0,Great Plains Prairie Pothole
14830_56_A,14830_56,A,93,South Florida Everglades Sawgrass Marsh
14830_56_B,14830_56,B,4,South Florida Everglades Sawgrass Marsh
14830_56_C,14830_56,C,2,South Florida Everglades Sawgrass Marsh
14830_56_D,14830_56,D,1,South Florida Everglades Sawgrass Marsh
14830_56_E,14830_56,E,NA,South Florida Everglades Sawgrass Marsh
14830_56_Agriculture,14830_56,Agriculture,0,South Florida Everglades Sawgrass Marsh
14830_56_Developed,14830_56,Developed,0,South Florida Everglades Sawgrass Marsh
14830_56_Water,14830_56,Water,0,South Florida Everglades Sawgrass Marsh
14830_56_UN,14830_56,UN,0,South Florida Everglades Sawgrass Marsh
14830_56_UE,14830_56,UE,0,South Florida Everglades Sawgrass Marsh
14850_55_99_A,14850_55_99,A,11,East Gulf Coastal Plain Savanna and Wet Prairie
14850_55_99_B,14850_55_99,B,3,East Gulf Coastal Plain Savanna and Wet Prairie
14850_55_99_C,14850_55_99,C,30,East Gulf Coastal Plain Savanna and Wet Prairie
14850_55_99_D,14850_55_99,D,50,East Gulf Coastal Plain Savanna and Wet Prairie
14850_55_99_E,14850_55_99,E,6,East Gulf Coastal Plain Savanna and Wet Prairie
14850_55_99_Agriculture,14850_55_99,Agriculture,0,East Gulf Coastal Plain Savanna and Wet Prairie
14850_55_99_Developed,14850_55_99,Developed,0,East Gulf Coastal Plain Savanna and Wet Prairie
14850_55_99_Water,14850_55_99,Water,0,East Gulf Coastal Plain Savanna and Wet Prairie
14850_55_99_UN,14850_55_99,UN,0,East Gulf Coastal Plain Savanna and Wet Prairie
14850_55_99_UE,14850_55_99,UE,0,East Gulf Coastal Plain Savanna and Wet Prairie
14860_36_A,14860_36,A,46,Texas-Louisiana Saline Coastal Prairie
14860_36_B,14860_36,B,51,Texas-Louisiana Saline Coastal Prairie
14860_36_C,14860_36,C,3,Texas-Louisiana Saline Coastal Prairie
14860_36_D,14860_36,D,NA,Texas-Louisiana Saline Coastal Prairie
14860_36_E,14860_36,E,NA,Texas-Louisiana Saline Coastal Prairie
14860_36_Agriculture,14860_36,Agriculture,0,Texas-Louisiana Saline Coastal Prairie
14860_36_Developed,14860_36,Developed,0,Texas-Louisiana Saline Coastal Prairie
14860_36_Water,14860_36,Water,0,Texas-Louisiana Saline Coastal Prairie
14860_36_UN,14860_36,UN,0,Texas-Louisiana Saline Coastal Prairie
14860_36_UE,14860_36,UE,0,Texas-Louisiana Saline Coastal Prairie
14880_38_42_43_A,14880_38_42_43,A,100,Eastern Great Plains Wet Meadow-Prairie-Marsh
14880_38_42_43_B,14880_38_42_43,B,NA,Eastern Great Plains Wet Meadow-Prairie-Marsh
14880_38_42_43_C,14880_38_42_43,C,NA,Eastern Great Plains Wet Meadow-Prairie-Marsh
14880_38_42_43_D,14880_38_42_43,D,NA,Eastern Great Plains Wet Meadow-Prairie-Marsh
14880_38_42_43_E,14880_38_42_43,E,NA,Eastern Great Plains Wet Meadow-Prairie-Marsh
14880_38_42_43_Agriculture,14880_38_42_43,Agriculture,0,Eastern Great Plains Wet Meadow-Prairie-Marsh
14880_38_42_43_Developed,14880_38_42_43,Developed,0,Eastern Great Plains Wet Meadow-Prairie-Marsh
14880_38_42_43_Water,14880_38_42_43,Water,0,Eastern Great Plains Wet Meadow-Prairie-Marsh
14880_38_42_43_UN,14880_38_42_43,UN,0,Eastern Great Plains Wet Meadow-Prairie-Marsh
14880_38_42_43_UE,14880_38_42_43,UE,0,Eastern Great Plains Wet Meadow-Prairie-Marsh
14890_55_56_99_A,14890_55_56_99,A,19,Floridian Highlands Freshwater Marsh
14890_55_56_99_B,14890_55_56_99,B,70,Floridian Highlands Freshwater Marsh
14890_55_56_99_C,14890_55_56_99,C,8,Floridian Highlands Freshwater Marsh
14890_55_56_99_D,14890_55_56_99,D,2,Floridian Highlands Freshwater Marsh
14890_55_56_99_E,14890_55_56_99,E,1,Floridian Highlands Freshwater Marsh
14890_55_56_99_Agriculture,14890_55_56_99,Agriculture,0,Floridian Highlands Freshwater Marsh
14890_55_56_99_Developed,14890_55_56_99,Developed,0,Floridian Highlands Freshwater Marsh
14890_55_56_99_Water,14890_55_56_99,Water,0,Floridian Highlands Freshwater Marsh
14890_55_56_99_UN,14890_55_56_99,UN,0,Floridian Highlands Freshwater Marsh
14890_55_56_99_UE,14890_55_56_99,UE,0,Floridian Highlands Freshwater Marsh
14900_36_A,14900_36,A,8,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_36_B,14900_36,B,92,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_36_C,14900_36,C,NA,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_36_D,14900_36,D,NA,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_36_E,14900_36,E,NA,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_36_Agriculture,14900_36,Agriculture,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_36_Developed,14900_36,Developed,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_36_Water,14900_36,Water,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_36_UN,14900_36,UN,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_36_UE,14900_36,UE,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_37_98_A,14900_37_98,A,72,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_37_98_B,14900_37_98,B,28,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_37_98_C,14900_37_98,C,NA,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_37_98_D,14900_37_98,D,NA,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_37_98_E,14900_37_98,E,NA,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_37_98_Agriculture,14900_37_98,Agriculture,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_37_98_Developed,14900_37_98,Developed,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_37_98_Water,14900_37_98,Water,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_37_98_UN,14900_37_98,UN,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_37_98_UE,14900_37_98,UE,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_55_56_58_99_A,14900_55_56_58_99,A,57,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_55_56_58_99_B,14900_55_56_58_99,B,26,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_55_56_58_99_C,14900_55_56_58_99,C,6,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_55_56_58_99_D,14900_55_56_58_99,D,11,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_55_56_58_99_E,14900_55_56_58_99,E,NA,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_55_56_58_99_Agriculture,14900_55_56_58_99,Agriculture,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_55_56_58_99_Developed,14900_55_56_58_99,Developed,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_55_56_58_99_Water,14900_55_56_58_99,Water,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_55_56_58_99_UN,14900_55_56_58_99,UN,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_55_56_58_99_UE,14900_55_56_58_99,UE,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_60_A,14900_60,A,57,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_60_B,14900_60,B,26,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_60_C,14900_60,C,6,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_60_D,14900_60,D,11,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_60_E,14900_60,E,NA,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_60_Agriculture,14900_60,Agriculture,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_60_Developed,14900_60,Developed,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_60_Water,14900_60,Water,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_60_UN,14900_60,UN,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_60_UE,14900_60,UE,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_65_66_A,14900_65_66,A,11,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_65_66_B,14900_65_66,B,16,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_65_66_C,14900_65_66,C,73,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_65_66_D,14900_65_66,D,NA,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_65_66_E,14900_65_66,E,NA,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_65_66_Agriculture,14900_65_66,Agriculture,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_65_66_Developed,14900_65_66,Developed,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
14900_65_66_Water,14900_65_66,Water,0,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
