VALUE,BPS_CODE,ZONE,BPS_MODEL,BPS_NAME,GROUPVEG,FRI_REPLAC,FRI_MIXED,FRI_SURFAC,FRI_ALLFIR,PRC_REPLAC,PRC_MIXED,PRC_SURFAC,FRG_NEW,R,G,B,RED,GREEN,BLUE
2156,14740,44,14740_32_37_44_45_98,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Riparian,431,129,50,33,8,26,66,I-C,171,185,235,0.670588,0.72549,0.921569
2157,14800,44,14800_36_37_44,Gulf and Atlantic Coastal Plain Swamp Systems,Riparian,1020,-9999,685,410,40,-9999,60,V-A,102,212,179,0.4,0.831373,0.701961
2158,14930,44,14930_41_42_44_50,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Riparian,17,-9999,-9999,17,100,-9999,-9999,II-C,240,150,20,0.941176,0.588235,0.078431
2159,15060,44,15060_37_44,West Gulf Coastal Plain Nonriverine Wet Hardwood Flatwoods,Hardwood,308,130,38,27,9,21,70,I-C,38,115,0,0.14902,0.45098,0
2160,15070,44,15070_44,Ozark-Ouachita Shortleaf Pine-Bluestem Woodland,Hardwood-Conifer,100,1223,2,2,2,1,97,I-A,68,137,112,0.266667,0.537255,0.439216
2161,16380,67,16380_67,Alaska Arctic Mesic Alder Shrubland,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,175,56,28,0.686275,0.219608,0.109804
2162,16390,67,16390_67,Alaska Arctic Mesic-Wet Willow Shrubland,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,204,175,147,0.8,0.686275,0.576471
2163,16821,67,16821_67,Alaska Arctic Scrub Birch-Ericaceous Shrubland-Infrequent Fire,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,242,221,178,0.94902,0.866667,0.698039
2164,16830,67,16830_67,Alaska Arctic Mesic Sedge-Willow Tundra,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,191,191,191,0.74902,0.74902,0.74902
2165,16840,67,16840_67,Alaska Arctic Mesic Sedge-Dryas Tundra,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,249,239,229,0.976471,0.937255,0.898039
2166,16850,67,16850_67,Alaska Arctic Acidic Sparse Tundra,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,229,229,249,0.898039,0.898039,0.976471
2167,16860,67,16860_67,Alaska Arctic Non-Acidic Sparse Tundra,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,242,242,242,0.94902,0.94902,0.94902
2168,16870,67,16870_67,Alaska Arctic Lichen Tundra,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,193,183,232,0.756863,0.717647,0.909804
2169,16880,67,16880_67,Alaska Arctic Acidic Dryas Dwarf-Shrubland,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,237,216,173,0.929412,0.847059,0.678431
2170,16890,67,16890_67,Alaska Arctic Non-Acidic Dryas Dwarf-Shrubland,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,255,226,193,1,0.886275,0.756863
2171,16902,67,16902_67,Alaska Arctic Dwarf-Shrubland - Infrequent Fire,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,237,193,145,0.93,0.76,0.57
2172,16942,67,16942_67,Alaska Arctic Tussock Tundra-Infrequent Fire,Grassland,1023,-9999,-9999,1023,100,-9999,-9999,V-B,191,216,216,0.74902,0.847059,0.847059
2173,16970,67,16970_67,Alaska Arctic Pendantgrass Freshwater Marsh,Riparian,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,204,204,0,0.8,0.8
2174,16980,67,16980_67,Alaska Arctic Wet Sedge Meadow,Peatland non-forest,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,193,255,193,0.756863,1,0.756863
2175,16990,67,16990_67,Alaska Arctic Mesic Herbaceous Meadow,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,237,237,0,0.929412,0.929412,0
2176,17010,67,17010_67,Alaska Arctic Coastal Sedge-Dwarf-Shrubland,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,255,130,71,1,0.509804,0.278431
2177,17020,67,17020_67,Alaska Arctic Wet Sedge-Sphagnum Peatland,Peatland non-forest,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,224,237,237,0.878431,0.929412,0.929412
2178,17030,67,17030_67,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,Peatland non-forest,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,226,255,226,0.886275,1,0.886275
2179,17050,67,17050_67,Alaska Arctic Sedge Freshwater Marsh,Riparian,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,191,255,0,0.74902,1
2180,17060,67,17060_67,Alaska Arctic Polygonal Ground Wet Sedge Tundra,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,175,226,255,0.686275,0.886275,1
2181,17080,67,17080_67,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,226,255,226,0.886275,1,0.886275
2182,17090,67,17090_67,Alaska Arctic Marine Beach and Beach Meadow,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,255,242,142,1,0.94902,0.556863
2183,17110,67,17110_67,Alaska Arctic Tidal Marsh,Riparian,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,237,224,229,0.929412,0.878431,0.898039
2185,17150,67,17150_67,Alaska Arctic Floodplain,Hardwood,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15,79,140,0.058824,0.309804,0.54902
2186,16011,68,16011_68,Western North American Boreal Treeline White Spruce Woodland-Boreal,Conifer,150,333,-9999,104,69,31,-9999,IV-B,0,119,0,0,0.466667,0
2187,16030,68,16030_68,Western North American Boreal White Spruce-Hardwood Forest,Conifer-Hardwood,150,364,-9999,106,71,29,-9999,IV-B,0,165,0,0,0.647059,0
2188,16041,68,16041_68,Western North American Boreal Mesic Black Spruce Forest-Boreal,Conifer,112,206,-9999,73,65,35,-9999,III-A,0,188,0,0,0.737255,0
2189,16050,68,16050_68,Western North American Boreal Mesic Birch-Aspen Forest,Hardwood,191,503,-9999,138,73,27,-9999,IV-B,0,209,0,0,0.819608,0
2190,16070,68,16070_68,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland,Hardwood,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,255,0,0,1,0
2191,16141,68,16141_68,Western North American Boreal Montane Floodplain Forest and Shrubland-Boreal,Conifer-Hardwood,5000,312,-9999,294,6,94,-9999,V-A,127,255,209,0.498039,1,0.819608
2192,16150,68,16150_68,Western North American Boreal Lowland Large River Floodplain Forest and Shrubland,Conifer-Hardwood,9999,303,-9999,294,3,97,-9999,V-A,117,249,211,0.458824,0.976471,0.827451
2193,16170,68,16170_68,Western North American Boreal Shrub and Herbaceous Floodplain Wetland,Peatland non-forest,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,96,242,209,0.376471,0.94902,0.819608
2194,16211,68,16211_68,Western North American Boreal Black Spruce Dwarf-tree Peatland-Boreal Complex,Peatland Forest,134,728,-9999,113,84,16,-9999,IV-B,63,224,209,0.247059,0.878431,0.819608
2195,16220,68,16220_68,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,Peatland Forest,164,141,-9999,76,46,54,-9999,III-A,158,30,239,0.619608,0.117647,0.937255
2196,16300,68,16300_68,Western North American Boreal Wet Black Spruce-Tussock Woodland,Peatland Forest,152,667,-9999,124,81,19,-9999,IV-B,216,229,216,0.847059,0.898039,0.847059
2197,16380,68,16380_68,Alaska Arctic Mesic Alder Shrubland,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,175,56,28,0.686275,0.219608,0.109804
2198,16390,68,16390_68,Alaska Arctic Mesic-Wet Willow Shrubland,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,204,175,147,0.8,0.686275,0.576471
2199,16821,68,16821_68,Alaska Arctic Scrub Birch-Ericaceous Shrubland - Infrequent Fire,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,242,221,178,0.94902,0.866667,0.698039
2200,16822,68,16822_68,Alaska Arctic Scrub Birch-Ericaceous Shrubland-Frequent Fire,Shrubland,252,-9999,-9999,252,100,-9999,-9999,V-A,242,221,178,0.94902,0.866667,0.698039
2201,16830,68,16830_68,Alaska Arctic Mesic Sedge-Willow Tundra,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,191,191,191,0.74902,0.74902,0.74902
2202,16840,68,16840_68,Alaska Arctic Mesic Sedge-Dryas Tundra,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,249,239,229,0.976471,0.937255,0.898039
2203,16850,68,16850_68,Alaska Arctic Acidic Sparse Tundra,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,229,229,249,0.898039,0.898039,0.976471
2204,16860,68,16860_68,Alaska Arctic Non-Acidic Sparse Tundra,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,242,242,216,0.94902,0.94902,0.847059
2205,16870,68,16870_68,Alaska Arctic Lichen Tundra,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,193,183,232,0.756863,0.717647,0.909804
2206,16880,68,16880_68,Alaska Arctic Acidic Dryas Dwarf-Shrubland,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,237,216,173,0.929412,0.847059,0.678431
2207,16890,68,16890_68,Alaska Arctic Non-Acidic Dryas Dwarf-Shrubland,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,255,226,193,1,0.886275,0.756863
2208,16901,68,16901_68,Alaska Arctic Dwarf-Shrubland-Frequent Fire,Shrubland,249,-9999,-9999,249,100,-9999,-9999,V-A,237,193,145,0.929412,0.756863,0.568627
2209,16902,68,16902_68,Alaska Arctic Dwarf-Shrubland - Infrequent Fire,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,237,193,145,0.929412,0.756863,0.568627
2210,16941,68,16941_68,Alaska Arctic Tussock Tundra-Frequent Fire,Grassland,255,-9999,-9999,255,100,-9999,-9999,V-A,191,216,216,0.74902,0.847059,0.847059
2211,16942,68,16942_68,Alaska Arctic Tussock Tundra - Infrequent Fire,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,191,216,216,0.74902,0.847059,0.847059
2212,16970,68,16970_68,Alaska Arctic Pendantgrass Freshwater Marsh,Riparian,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,204,204,0,0.8,0.8
2213,16980,68,16980_68,Alaska Arctic Wet Sedge Meadow,Peatland non-forest,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,193,255,193,0.756863,1,0.756863
2214,16990,68,16990_68,Alaska Arctic Mesic Herbaceous Meadow,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,237,237,0,0.929412,0.929412,0
2215,17010,68,17010_68,Alaska Arctic Coastal Sedge-Dwarf-Shrubland,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,255,130,71,1,0.509804,0.278431
2216,17020,68,17020_68,Alaska Arctic Wet Sedge-Sphagnum Peatland,Peatland non-forest,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,224,237,237,0.878431,0.929412,0.929412
2217,17030,68,17030_68,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,Peatland non-forest,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,193,204,204,0.756863,0.8,0.8
2218,17040,68,17040_68,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra,Peatland non-forest,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,224,237,224,0.878431,0.929412,0.878431
2219,17050,68,17050_68,Alaska Arctic Sedge Freshwater Marsh,Riparian,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,191,255,0,0.74902,1
2220,17060,68,17060_68,Alaska Arctic Polygonal Ground Wet Sedge Tundra,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,175,226,255,0.686275,0.886275,1
2221,17080,68,17080_68,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,226,255,226,0.886275,1,0.886275
2222,17110,68,17110_68,Alaska Arctic Tidal Marsh,Riparian,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,237,224,229,0.929412,0.878431,0.898039
2224,17130,68,17130_68,Alaska Arctic Active Inland Dune,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,229,140,76,0.898039,0.54902,0.298039
2225,17140,68,17140_68,Alaska Arctic Large River Floodplain,Hardwood,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,135,237,0.109804,0.529412,0.929412
2226,17150,68,17150_68,Alaska Arctic Floodplain,Hardwood,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15,79,140,0.058824,0.309804,0.54902
2227,16011,69,16011_69,Western North American Boreal Treeline White Spruce Woodland-Boreal,Conifer,150,333,-9999,104,69,31,-9999,IV-B,0,119,0,0,0.466667,0
2228,16030,69,16030_69,Western North American Boreal White Spruce-Hardwood Forest,Conifer-Hardwood,150,364,-9999,106,71,29,-9999,IV-B,0,165,0,0,0.647059,0
2229,16041,69,16041_69,Western North American Boreal Mesic Black Spruce Forest-Boreal,Conifer,112,206,-9999,73,65,35,-9999,III-A,0,188,0,0,0.737255,0
2230,16050,69,16050_69,Western North American Boreal Mesic Birch-Aspen Forest,Hardwood,191,503,-9999,138,73,27,-9999,IV-B,0,209,0,0,0.819608,0
2232,16070,69,16070_69,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland,Hardwood,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,255,0,0,1,0
2233,16090,69,16090_69,Alaska Sub-boreal Mesic Subalpine Alder Shrubland,Shrubland,833,-9999,-9999,833,100,-9999,-9999,V-B,186,107,89,0.729412,0.419608,0.34902
2234,16101,69,16101_69,Western North American Boreal Mesic Scrub Birch-Willow Shrubland - Boreal,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,165,38,38,0.647059,0.14902,0.14902
2235,16110,69,16110_69,Western North American Sub-boreal Mesic Bluejoint Meadow,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,255,214,0,1,0.839216,0
2236,16120,69,16120_69,Western North American Boreal Dry Grassland,Grassland,143,201,-9999,83,58,42,-9999,III-A,255,255,0,1,1,0
2237,16141,69,16141_69,Western North American Boreal Montane Floodplain Forest and Shrubland-Boreal,Conifer-Hardwood,5000,312,-9999,294,6,94,-9999,V-A,127,255,209,0.498039,1,0.819608
2238,16170,69,16170_69,Western North American Boreal Shrub and Herbaceous Floodplain Wetland,Peatland non-forest,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63,224,209,0.247059,0.878431,0.819608
2239,16211,69,16211_69,Western North American Boreal Black Spruce Dwarf-tree Peatland-Boreal Complex,Peatland Forest,134,728,-9999,113,84,16,-9999,IV-B,63,224,209,0.247059,0.878431,0.819608
2240,16220,69,16220_69,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,Peatland Forest,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,158,30,239,0.619608,0.117647,0.937255
2241,16240,69,16240_69,Western North American Boreal Deciduous Shrub Swamp,Riparian,496,-9999,-9999,496,100,-9999,-9999,V-A,237,130,237,0.929412,0.509804,0.929412
2242,16280,69,16280_69,Western North American Boreal Low Shrub-Tussock Tundra,Peatland non-forest,180,9999,-9999,177,98,2,-9999,IV-B,239,255,239,0.937255,1,0.937255
2243,16290,69,16290_69,Western North American Boreal Tussock Tundra,Peatland non-forest,175,-9999,-9999,175,100,-9999,-9999,IV-B,226,242,226,0.886275,0.94902,0.886275
2244,16300,69,16300_69,Western North American Boreal Wet Black Spruce-Tussock Woodland,Peatland Forest,152,667,-9999,124,81,19,-9999,IV-B,216,229,216,0.847059,0.898039,0.847059
2245,16310,69,16310_69,Western North American Boreal Alpine Dwarf-Shrub Summit,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,204,216,204,0.8,0.847059,0.8
2246,16330,69,16330_69,Western North American Boreal Alpine Mesic Herbaceous Meadow,Grassland,400,-9999,-9999,400,100,-9999,-9999,V-A,239,229,140,0.937255,0.898039,0.54902
2247,16351,69,16351_69,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland-Complex,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,242,209,173,0.94902,0.819608,0.678431
2248,16371,69,16371_69,Western North American Boreal Alpine Floodplain - Lower Elevations,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,175,224,229,0.686275,0.878431,0.898039
2249,16372,69,16372_69,Western North American Boreal Alpine Floodplain - Higher Elevations,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,175,224,229,0.686275,0.878431,0.898039
2250,16380,69,16380_69,Alaska Arctic Mesic Alder Shrubland,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,175,56,28,0.686275,0.219608,0.109804
2251,16390,69,16390_69,Alaska Arctic Mesic-Wet Willow Shrubland,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,204,175,147,0.8,0.686275,0.576471
2252,16822,69,16822_69,Alaska Arctic Scrub Birch-Ericaceous Shrubland - Frequent Fire,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,242,221,178,0.94902,0.866667,0.698039
2253,16830,69,16830_69,Alaska Arctic Mesic Sedge-Willow Tundra,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,191,191,191,0.74902,0.74902,0.74902
2254,16840,69,16840_69,Alaska Arctic Mesic Sedge-Dryas Tundra,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,249,239,229,0.976471,0.937255,0.898039
2255,16850,69,16850_69,Alaska Arctic Acidic Sparse Tundra,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,229,229,249,0.898039,0.898039,0.976471
2256,16860,69,16860_69,Alaska Arctic Non-Acidic Sparse Tundra,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,242,242,216,0.94902,0.94902,0.847059
2257,16870,69,16870_69,Alaska Arctic Lichen Tundra,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,193,183,232,0.756863,0.717647,0.909804
2258,16880,69,16880_69,Alaska Arctic Acidic Dryas Dwarf-Shrubland,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,237,216,173,0.929412,0.847059,0.678431
2259,16890,69,16890_69,Alaska Arctic Non-Acidic Dryas Dwarf-Shrubland,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,255,226,193,1,0.886275,0.756863
2260,16901,69,16901_69,Alaska Arctic Dwarf-Shrubland-Frequent Fire,Shrubland,249,-9999,-9999,249,100,-9999,-9999,V-A,237,193,145,0.929412,0.756863,0.568627
2261,16941,69,16941_69,Alaska Arctic Tussock Tundra-Frequent Fire,Grassland,255,-9999,-9999,255,100,-9999,-9999,V-A,191,216,216,0.74902,0.847059,0.847059
2262,16970,69,16970_69,Alaska Arctic Pendantgrass Freshwater Marsh,Riparian,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,204,204,0,0.8,0.8
2263,16980,69,16980_69,Alaska Arctic Wet Sedge Meadow,Peatland non-forest,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,193,255,193,0.756863,1,0.756863
2264,16990,69,16990_69,Alaska Arctic Mesic Herbaceous Meadow,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,237,237,0,0.929412,0.929412,0
2265,17050,69,17050_69,Alaska Arctic Sedge Freshwater Marsh,Riparian,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,191,255,0,0.74902,1
2266,17060,69,17060_69,Alaska Arctic Polygonal Ground Wet Sedge Tundra,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,175,226,255,0.686275,0.886275,1
2267,17080,69,17080_69,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,Grassland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,226,255,226,0.886275,1,0.886275
2268,17150,69,17150_69,Alaska Arctic Floodplain,Hardwood,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15,79,140,0.058824,0.309804,0.54902
2269,16011,70,16011_70,Western North American Boreal Treeline White Spruce Woodland-Boreal,Conifer,150,333,-9999,104,69,31,-9999,IV-B,0,119,0,0,0.466667,0
2270,16030,70,16030_70,Western North American Boreal White Spruce-Hardwood Forest,Conifer-Hardwood,150,364,-9999,106,71,29,-9999,IV-B,0,165,0,0,0.647059,0
2271,16041,70,16041_70,Western North American Boreal Mesic Black Spruce Forest-Boreal,Conifer,112,206,-9999,73,65,35,-9999,III-A,0,188,0,0,0.737255,0
2272,16050,70,16050_70,Western North American Boreal Mesic Birch-Aspen Forest,Hardwood,191,503,-9999,138,73,27,-9999,IV-B,0,209,0,0,0.819608,0
2273,16061,70,16061_70,Western North American Boreal Dry Aspen-Steppe Bluff-Lower Elevations,Hardwood,100,241,-9999,71,71,29,-9999,III-A,0,232,0,0,0.909804,0
2274,16062,70,16062_70,Western North American Boreal Dry Aspen-Steppe Bluff-Higher Elevations,Shrubland,143,207,-9999,85,59,41,-9999,III-A,0,232,0,0,0.909804,0
2275,16070,70,16070_70,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland,Hardwood,715,205,-9999,159,22,78,-9999,III-B,0,255,0,0,1,0
2276,16080,70,16080_70,Alaska Sub-boreal Avalanche Slope Shrubland,Shrubland,909,5000,-9999,769,85,15,-9999,V-B,209,178,140,0.819608,0.698039,0.54902
2277,16090,70,16090_70,Alaska Sub-Boreal Mesic Subalpine Alder Shrubland,Shrubland,833,-9999,-9999,833,100,-9999,-9999,V-B,186,107,89,0.729412,0.419608,0.34902
2278,16101,70,16101_70,Western North American Boreal Mesic Scrub Birch-Willow Shrubland-Boreal,Shrubland,200,-9999,-9999,200,100,-9999,-9999,IV-B,165,38,38,0.647059,0.14902,0.14902
2279,16110,70,16110_70,Western North American Sub-boreal Mesic Bluejoint Meadow,Grassland,909,5000,-9999,769,85,15,-9999,V-B,255,214,0,1,0.839216,0
2280,16120,70,16120_70,Western North American Boreal Dry Grassland,Grassland,143,201,-9999,83,58,42,-9999,III-A,255,255,0,1,1,0
2281,16141,70,16141_70,Western North American Boreal Montane Floodplain Forest and Shrubland-Boreal,Conifer-Hardwood,5000,312,-9999,294,6,94,-9999,V-A,127,255,209,0.498039,1,0.819608
2282,16150,70,16150_70,Western North American Boreal Lowland Large River Floodplain Forest and Shrubland,Conifer-Hardwood,9999,303,-9999,294,3,97,-9999,V-A,117,249,211,0.458824,0.976471,0.827451
2283,16160,70,16160_70,Western North American Boreal Riparian Stringer Forest and Shrubland,Riparian,435,244,-9999,156,36,64,-9999,III-B,107,242,209,0.419608,0.94902,0.819608
2284,16170,70,16170_70,Western North American Boreal Shrub and Herbaceous Floodplain Wetland,Peatland non-forest,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,96,242,209,0.376471,0.94902,0.819608
2285,16211,70,16211_70,Western North American Boreal Black Spruce Dwarf-tree Peatland-Boreal Complex,Peatland Forest,134,728,-9999,113,84,16,-9999,IV-B,63,224,209,0.247059,0.878431,0.819608
2286,16220,70,16220_70,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,Peatland Forest,164,141,-9999,76,46,54,-9999,III-A,158,30,239,0.619608,0.117647,0.937255
2287,16240,70,16240_70,Western North American Boreal Deciduous Shrub Swamp,Riparian,496,-9999,-9999,496,100,-9999,-9999,V-A,237,130,237,0.929412,0.509804,0.929412
2288,16280,70,16280_70,Western North American Boreal Low Shrub-Tussock Tundra,Peatland non-forest,180,9999,-9999,177,98,2,-9999,IV-B,239,255,239,0.937255,1,0.937255
2289,16290,70,16290_70,Western North American Boreal Tussock Tundra,Peatland non-forest,175,-9999,-9999,175,100,-9999,-9999,IV-B,226,242,226,0.886275,0.94902,0.886275
2290,16300,70,16300_70,Western North American Boreal Wet Black Spruce-Tussock Woodland,Peatland Forest,152,667,-9999,124,81,19,-9999,IV-B,216,229,216,0.847059,0.898039,0.847059
2291,16310,70,16310_70,Western North American Boreal Alpine Dwarf-Shrub Summit,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,204,216,204,0.8,0.847059,0.8
2293,16330,70,16330_70,Western North American Boreal Alpine Mesic Herbaceous Meadow,Grassland,400,-9999,-9999,400,100,-9999,-9999,V-A,239,229,140,0.937255,0.898039,0.54902
2294,16351,70,16351_70,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland-Complex,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,242,209,173,0.94902,0.819608,0.678431
2295,16372,70,16372_70,Western North American Boreal Alpine Floodplain-Higher Elevations,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,175,224,229,0.686275,0.878431,0.898039
2296,16011,71,16011_71,Western North American Boreal Treeline White Spruce Woodland-Boreal,Conifer,150,333,-9999,104,69,31,-9999,IV-B,0,119,0,0,0.466667,0
